Index,Organization Id,Website,Country,Description,Founded,Industry,Number of employees,Name
195,290DDe11C4F1fCA,https://randolph.biz/,Mali,User-centric asynchronous productivity,2003,Cosmetics,8820,Crane-Krueger
196,a6cDDFf46A8dDc9,https://carey.com/,United States Virgin Islands,User-centric multi-state alliance,1987,Mining / Metals,320,Faulkner-Shah
197,ded9Da512AA2662,https://www.mccarthy.com/,Guatemala,Public-key contextually-based archive,1982,Entertainment / Movie Production,8317,Huber Ltd
198,4CE6CD909763eC9,https://jacobson.com/,Netherlands Antilles,Decentralized scalable policy,2018,Outsourcing / Offshoring,6030,Mooney-Gibson
199,32C7a178b6D4fe0,https://williams.com/,Norway,Expanded radical throughput,2016,Graphic Design / Web Design,68,Acosta-Meyers
200,7b5CD6E7506a452,http://branch.info/,Liberia,Focused bandwidth-monitored portal,1996,Building Materials,9119,"Ingram, James and Fisher"
201,CCfbfc23A3FB5e4,http://moreno-kirk.biz/,Iran,Quality-focused heuristic encryption,2022,Investment Management / Hedge Fund / Private Equity,3033,"Swanson, Turner and Kirby"
202,c0e0a6CcAdEC3FF,https://butler.com/,American Samoa,Monitored attitude-oriented core,1981,Judiciary,6446,"Moses, Jarvis and Mcclain"
203,e00AD35971ffeCe,http://www.hess-mueller.org/,Tunisia,Streamlined zero tolerance function,2016,Medical Practice,6273,"Ball, Summers and Bradley"
204,8833Ae9905be2E2,https://www.hull.net/,Uzbekistan,Profound motivating groupware,2015,Legal Services,3457,Vang LLC
205,654Cf5e161C5d95,http://www.pennington-hudson.com/,Latvia,Optimized national solution,1971,Wine / Spirits,6765,Gentry-Nelson
206,576435Af14bCEd7,http://www.campos.com/,Costa Rica,Business-focused attitude-oriented alliance,1995,Internet,1520,Alvarez-Potter
207,64dA449191f1d57,http://www.graves.com/,Guinea,Innovative multi-state forecast,1988,Financial Services,3496,"Hall, Lutz and Weaver"
208,A3FfabaAa3c081e,http://hess.info/,Norway,Face-to-face motivating database,2010,Design,1225,Compton LLC
209,5ecFFE3A6DdcaC0,http://www.morton.com/,Tuvalu,Programmable client-server architecture,1986,Political Organization,1319,Garcia-Kaufman
210,d6447Fef9Bc2AD6,http://www.flynn-morton.com/,Angola,Centralized user-facing moderator,1987,Railroad Manufacture,8544,Charles LLC
211,4f1A74E7ed260B0,http://www.poole.com/,Cape Verde,Visionary intermediate open architecture,1994,Wine / Spirits,1171,Casey-Watkins
212,38aebc730DD2f38,https://www.sandoval.com/,Cook Islands,Front-line multi-tasking attitude,2004,Fundraising,2471,Ward-Harrell
213,B3EdDf2f785D350,https://www.schwartz-camacho.biz/,Gabon,Organic foreground workforce,1970,Chemicals,8113,"Schroeder, Horton and Jefferson"
214,ebb4c47e4Bd30e3,https://mathews.net/,Sudan,Synergized eco-centric process improvement,1978,International Affairs,5248,Roy and Sons
215,dB9Ba6Ed3cfB75f,http://spence-snow.net/,French Guiana,Front-line solution-oriented process improvement,2012,Packaging / Containers,2020,Romero-Miles
216,608d5bBcBA0D855,https://rose.com/,Canada,Face-to-face transitional Graphic Interface,1984,Plastics,8002,Montgomery LLC
217,dA1b1fF1FEcF6e6,http://martin.com/,Tanzania,Adaptive grid-enabled concept,1977,Human Resources / HR,9734,Norman-Blair
218,5404Ff9fDD5C39e,http://gamble.com/,Korea,Self-enabling tangible data-warehouse,1997,Food Production,235,"Tate, Dodson and Rivers"
219,0C7CD1aDd745c3B,https://luna-stevens.net/,South Africa,Virtual encompassing access,2007,Mental Health Care,571,Kramer LLC
220,ae8Ac3EA2aaDEEC,https://shea.com/,Saint Pierre and Miquelon,Multi-layered modular open architecture,1986,Executive Office,970,Briggs-Shaffer
221,bBa4DeCC71aebF5,https://barajas.com/,Liechtenstein,Centralized zero-defect conglomeration,2015,Biotechnology / Greentech,2220,"Cooke, Fields and Howe"
222,5Bc9DC114d04a67,https://www.floyd.org/,India,Function-based 6thgeneration budgetary management,2014,Tobacco,3386,Hays-Whitehead
223,33F19D98121Bfe3,http://www.sweeney.com/,Trinidad and Tobago,Reactive upward-trending collaboration,1999,Logistics / Procurement,3239,"Holloway, Stokes and Norman"
224,0Ce9CB6D8EbfA67,http://www.kidd-matthews.com/,Slovenia,Distributed local archive,1995,Veterinary,4028,Blankenship Ltd
225,81C76b4f07c378F,http://www.shaw.com/,Peru,Integrated dynamic leverage,1999,Design,231,Ramos-Mccoy
226,Cc41c5Cb5D578Eb,http://www.shelton-oneal.net/,American Samoa,Robust scalable forecast,1999,Legal Services,8031,"Sexton, Ochoa and Rollins"
227,a28aA50fccCaf6B,http://www.vargas.com/,French Southern Territories,Focused grid-enabled ability,2005,Chemicals,6067,Branch LLC
228,DBf4E9cCebc464f,http://www.tate.com/,Switzerland,Assimilated zero administration capacity,1983,Food Production,6219,Gaines-Hendricks
229,CE2Be3cE6bcA0ce,https://hale.com/,South Africa,Operative optimizing ability,1982,Law Practice / Law Firms,1819,Dalton LLC
230,c0333A7FcfeA90e,http://www.wright.biz/,Cameroon,Open-architected maximized archive,1980,Market Research,8896,Galloway Inc
231,5B7f83BDaF7ACFB,http://cooper.org/,Netherlands Antilles,Mandatory dedicated workforce,1986,Import / Export,1236,Myers Inc
232,1c5a630Fcb53aEd,https://www.michael-rich.org/,Serbia,Secured uniform budgetary management,1991,Biotechnology / Greentech,9638,Gill-Crosby
233,C2bECEab3a4B37a,http://www.travis.info/,French Southern Territories,Customer-focused analyzing implementation,1976,Facilities Services,1801,"Rivers, Sanders and Bauer"
234,Db2d5d58EdCb6ca,http://www.irwin.net/,Hong Kong,Managed national utilization,1995,E - Learning,3776,"Bridges, Hanna and Christensen"
235,d3BEab4effFDC46,https://www.jefferson.com/,Ireland,Ergonomic local flexibility,1989,Supermarkets,2035,Shaffer-Lee
236,CAA5Def6Fa4e18A,http://www.harrell.com/,Latvia,Seamless intermediate benchmark,1983,Legislative Office,4260,"Glover, Hatfield and Avila"
237,BeB3f470CfC5A09,https://rivas.com/,Dominica,Advanced multi-tasking neural-net,2015,Computer Hardware,3426,Webb-Burke
238,a2bcaa3EB5876A7,http://barton-cox.com/,Finland,Compatible fault-tolerant flexibility,1978,Arts / Crafts,1443,"Shannon, Miles and Petty"
239,4baFc7C834B641b,http://krueger.com/,Georgia,Stand-alone empowering moratorium,1995,Mining / Metals,7438,Jenkins Group
240,AC6Eea12b9004BF,http://www.taylor.biz/,Sri Lanka,Balanced coherent model,1972,Commercial Real Estate,5718,Kaufman Inc
241,161Cfa1cFbfEE36,http://www.cuevas.org/,Bulgaria,Extended attitude-oriented infrastructure,2015,Government Administration,3345,Booker PLC
242,F6f48a4cC9a8FCc,http://barrett.net/,Japan,Networked explicit standardization,2010,Government Administration,5656,"Sharp, Luna and Khan"
243,5A8deb14FbD26DA,http://www.roman-barton.com/,Guadeloupe,Pre-emptive client-server archive,1976,Library,6112,Blevins PLC
244,AfEef4C885F6ce9,https://buchanan.com/,Azerbaijan,Customer-focused static capacity,1994,Consumer Services,4293,Huber Group
245,FE6086D4D4B26c4,http://berg.info/,Macao,Re-contextualized dynamic ability,1992,Commercial Real Estate,8352,Stephenson and Sons
246,6BF36DCEf6EC46F,https://www.giles.com/,Lao People's Democratic Republic,Phased multi-tasking policy,1970,Education Management,3808,"Russo, Garner and Blanchard"
247,D2AB137f3eE9dDC,http://stokes.com/,Japan,De-engineered non-volatile analyzer,1993,Program Development,1297,Lawrence Inc
248,54E58ADAd647FC0,http://bolton.com/,Heard Island and McDonald Islands,Up-sized bifurcated complexity,1976,Pharmaceuticals,8041,"Pruitt, Cowan and Munoz"
249,4Ee6aF8B1c9E037,http://wilkinson.com/,Australia,Programmable 5thgeneration Internet solution,1994,Apparel / Fashion,710,Mckinney LLC
250,F9d8cb19bC31dCa,http://www.solomon.com/,Mauritius,Proactive responsive complexity,1979,Nanotechnology,4150,"Bolton, Riggs and Molina"
251,8Bed892370c5DAB,https://mcdowell.com/,Kenya,Synchronized value-added infrastructure,2008,Building Materials,455,Greene-Chandler
252,b6b3e3Eb8cBB9db,https://henry.net/,Ghana,Progressive solution-oriented portal,1974,Law Practice / Law Firms,527,Pitts-Choi
253,afe5AF4ff3d0fe1,https://crane.net/,Dominica,Multi-channeled object-oriented customer loyalty,2009,Renewables / Environment,8272,Irwin-Riley
254,C1053CF1AB3e2ba,http://www.bradshaw.info/,United States Minor Outlying Islands,Sharable full-range capability,1970,Restaurants,166,Wall-Scott
255,30a52fc71BAfB94,https://www.vincent-levy.com/,Congo,Focused systemic matrices,2019,Venture Capital / VC,7211,Summers LLC
256,7eD148Fd101461c,https://douglas.com/,Greenland,Reactive cohesive core,1996,Renewables / Environment,30,"Michael, Sims and Moyer"
257,a1FaDFBC16697Dc,http://george-mccarty.net/,Germany,Distributed real-time encoding,2014,Capital Markets / Hedge Fund / Private Equity,2010,Coleman-Boyle
258,0bF8C644dFfe4Fe,https://roach.org/,American Samoa,Compatible needs-based time-frame,1996,Health / Fitness,7782,Banks-Carlson
259,cc0D77e258dA4FC,https://donaldson.com/,Malawi,Streamlined didactic process improvement,2012,Hospital / Health Care,6117,Kim-Baxter
260,dd6a209FE51c8e4,http://paul-wilkerson.com/,Heard Island and McDonald Islands,Fully-configurable multi-state standardization,2007,Music,2186,Gentry Ltd
261,75f3db4527CbD60,http://pacheco.com/,China,Adaptive composite contingency,2004,Venture Capital / VC,1891,Liu and Sons
262,bae0091b7cc1Ac9,https://garza.com/,Micronesia,Public-key coherent methodology,2011,Textiles,2935,Mendez Ltd
263,ca871ffFAFE5ad3,http://www.mcclain.net/,Moldova,Business-focused uniform analyzer,2000,Fundraising,448,"Tapia, Schmitt and Mcintosh"
264,72b5Cb020DF7F80,http://cooley.com/,Rwanda,Horizontal exuding attitude,1975,Wine / Spirits,1246,Bell-Vaughn
265,D2A4276cDdCbF8C,https://lara.biz/,Norway,Operative zero-defect portal,1991,Food Production,9738,Pace Group
266,E5f28ddE360B15e,https://www.gregory-rivera.com/,Kazakhstan,Cloned scalable approach,2003,Events Services,8065,Gay PLC
267,e70fEaFCD64EB71,http://www.gibbs.com/,Suriname,Public-key upward-trending access,2014,Fine Art,4680,"Powell, Houston and Hoover"
268,2BA2AF4c0EEbDFb,http://mcknight.com/,Cocos (Keeling) Islands,Multi-lateral modular structure,1971,Hospital / Health Care,8150,Copeland-Kane
269,620f8D406eEBAcB,https://www.gould-tate.com/,Bolivia,Organic tangible portal,2004,Airlines / Aviation,7537,"Cisneros, Hahn and Stafford"
270,4024bF6BCbE9F38,https://www.duffy.com/,Falkland Islands (Malvinas),Assimilated high-level productivity,1991,Research Industry,327,Perkins-Roberts
271,851EE757E6F71E0,https://branch-fry.com/,Northern Mariana Islands,Distributed multi-tasking archive,1986,Civic / Social Organization,7749,Meyers Group
272,f92aCcAEa4dd1CD,http://finley.com/,Pakistan,Versatile disintermediate productivity,2018,E - Learning,1074,"Huber, Hoffman and Gordon"
273,fAC2bd022179E5C,https://davenport.org/,Nepal,Networked object-oriented system engine,1978,Warehousing,1216,Bentley LLC
274,f55779E4BDCC46B,https://cain.info/,Grenada,Horizontal systemic software,2014,Ranching,3750,Miles-Martin
275,d8601C3faD1a938,https://salinas.com/,Cayman Islands,Persistent demand-driven budgetary management,2014,Fishery,2344,Reese-Andrade
276,7ae05EA0C7d7576,https://www.santos.net/,Taiwan,Future-proofed 3rdgeneration groupware,1970,Recreational Facilities / Services,2390,Mayer-Holmes
277,0dB3c6f13C5a2b3,http://www.ramsey-ellis.biz/,Eritrea,Open-architected intermediate capability,2008,Performing Arts,6956,Gibbs-Weber
278,cc3bb6851D33aC7,http://www.marks-cobb.com/,Tuvalu,Distributed systematic data-warehouse,2000,Other Industry,942,Lowe and Sons
279,E5a0abCB95d3f7e,https://vance.com/,Sudan,Re-contextualized incremental middleware,1991,Food Production,2441,"Meadows, Mason and Wells"
280,72135Cda98FB7F4,http://barton-hudson.com/,French Guiana,Automated web-enabled extranet,2000,Library,3195,Romero LLC
281,F9cE9DDCBdaAFf4,https://mayo.biz/,Mauritius,User-friendly solution-oriented encoding,2022,Consumer Electronics,1624,Kaiser-Maxwell
282,B3e66f02f5cfBe9,http://www.mcclain.com/,India,De-engineered systemic knowledgebase,1982,Information Services,8306,"Ware, Johnston and Compton"
283,bB8C6A84db5dDcF,http://york-matthews.info/,Mayotte,Right-sized systemic project,2008,Human Resources / HR,3376,Powers-Hanna
284,960bF5A46ccc75b,https://www.kerr-banks.com/,Libyan Arab Jamahiriya,Focused explicit success,2000,International Trade / Development,4131,Walls-Riddle
285,CA5A99B9C552A39,https://miranda.org/,Macedonia,Digitized optimal structure,1980,Paper / Forest Products,3326,"Hall, Beard and Vega"
286,aa1aD4EfEDcF2e4,http://www.cooley.com/,Panama,Self-enabling eco-centric orchestration,1982,Translation / Localization,7299,Trevino-Middleton
287,aEa8c56ac65D975,https://www.barrera-david.info/,Bulgaria,Future-proofed bottom-line groupware,2008,Information Services,9265,"Holloway, Macdonald and Riggs"
288,3BC11c3fb0F5c6c,http://www.marquez.biz/,Azerbaijan,Face-to-face empowering framework,1980,Broadcast Media,4906,Mccullough-Sandoval
289,5E2af36D57AaaD5,https://house.biz/,Slovenia,Upgradable intangible time-frame,2015,Pharmaceuticals,6210,Lawson Group
290,d0Ca9Fa3a2Da9aC,http://www.montes.com/,Azerbaijan,De-engineered even-keeled application,1980,Design,3589,"Mullen, Hicks and Jarvis"
291,a99Edc9B2AE7Bc1,http://www.neal.com/,Myanmar,Universal directional groupware,1977,Import / Export,4318,Drake-Walker
292,7CaeccC5011C661,http://www.tapia.net/,Togo,Devolved background Graphical User Interface,2006,Food / Beverages,8986,"Cook, Vaughan and Rush"
293,a327Be5CF9EA0ff,http://www.serrano-oconnell.org/,Fiji,Re-engineered disintermediate toolset,2003,Outsourcing / Offshoring,5594,Durham-Dickson
294,e0a7bDa44cDddB8,https://velasquez-floyd.org/,Togo,Ergonomic homogeneous encoding,1997,Venture Capital / VC,3476,Lowery-Graves
295,cbc2F4c9FeDee98,https://rice.info/,Cayman Islands,Vision-oriented composite orchestration,2006,Alternative Medicine,2419,Espinoza Inc
296,0d108Ed98db1ae4,http://meyers.biz/,Panama,Future-proofed attitude-oriented Graphic Interface,1998,Public Safety,3241,"Johnston, French and Yoder"
297,Eb571286242Ae1b,https://erickson-hurley.biz/,British Indian Ocean Territory (Chagos Archipelago),Operative object-oriented project,2007,Fundraising,3224,Vega-Hinton
298,686a26A0f4bAbeE,http://riggs.org/,Russian Federation,Proactive cohesive application,2012,Fine Art,4785,Mcbride Ltd
299,FeD56d0AD5dbEcA,http://www.powers.com/,Netherlands Antilles,Adaptive local framework,1985,Events Services,2776,"Dickerson, Yoder and Mcmahon"
300,b8223eC5FC5Ab8d,https://www.vincent.com/,Indonesia,Ergonomic logistical groupware,2002,Aviation / Aerospace,397,Andrews LLC
301,Bc654Bbdc80EE1B,http://www.burch.com/,Lithuania,Triple-buffered scalable database,1991,Renewables / Environment,8877,Horne-Hart
302,D51cf0Fbd04B5ba,http://brewer.com/,Singapore,Phased systemic structure,1983,Investment Banking / Venture,9650,"Forbes, Valencia and Barr"
303,85EBef0efA9C6d0,http://kim-stokes.com/,Palau,User-friendly 3rdgeneration Local Area Network,2002,Computer Hardware,5503,Hutchinson Ltd
304,E5F352EA8e56c1d,http://nicholson.info/,Italy,Total heuristic definition,1978,Gambling / Casinos,6004,Krause Inc
305,03e6aAaFD7e4544,http://www.duarte.biz/,Saint Martin,Total neutral secured line,1988,Program Development,183,"Odonnell, Booker and Richard"
306,af7d2AE7B71EBFD,http://www.cooley-ingram.biz/,Lesotho,Fully-configurable fault-tolerant structure,2012,Information Services,3773,Solis and Sons
307,21abeccb112F307,https://austin-church.biz/,Faroe Islands,Open-source impactful ability,1993,Arts / Crafts,1558,Sellers-Liu
308,7e6DeBeaC718c8C,http://mullins-hess.biz/,Singapore,Configurable directional open system,1977,Writing / Editing,545,Warner LLC
309,5dB1eaBA18d6b3c,http://www.burke-downs.com/,Macao,Enhanced explicit installation,2008,Investment Management / Hedge Fund / Private Equity,1688,Vaughn Inc
310,F3eFCA8b5C2EC0C,http://durham.info/,Lebanon,Upgradable intangible productivity,2003,Computer Software / Engineering,3343,Leon Inc
311,12887d8fEfEb5D6,https://hodges.com/,Czech Republic,Configurable intangible contingency,2012,Environmental Services,2569,"Noble, Hart and Martin"
312,e28aBEFcF9E8eFc,https://garner.com/,Estonia,Configurable multimedia interface,1983,Furniture,5154,"Nunez, Galvan and Parrish"
313,C40AdcFbfebbbD2,https://mcgrath-rangel.com/,Canada,Ameliorated stable encryption,1977,Semiconductors,3789,Mosley-Lyons
314,32b07C1BFd9deab,http://www.dalton.biz/,Honduras,Inverse methodical architecture,2004,Individual / Family Services,8545,Knox Inc
315,0Adc922ebf6ceDA,http://jacobs.com/,Finland,Self-enabling impactful application,1980,Aviation / Aerospace,1947,Gould-Pearson
316,A5E4DDA1EbCE670,http://www.castro-benson.com/,Lesotho,De-engineered 24/7 functionalities,1997,Package / Freight Delivery,2860,Nunez LLC
317,0fbEd5FfBFfEE39,http://kirk.com/,Korea,Compatible directional capability,2006,Industrial Automation,2599,"Delgado, Bailey and Salinas"
318,d59b0f2E4F4aE63,http://www.yang.net/,Palau,Compatible cohesive circuit,1978,International Affairs,9338,Ayala Inc
319,1FC04cf947FE6aC,http://jarvis.org/,Jersey,Versatile even-keeled capability,1996,Design,1386,Kane and Sons
320,cA2fEAdFf22E7ef,https://www.shelton-cantrell.com/,Isle of Man,Centralized leadingedge service-desk,2013,Facilities Services,1971,"Abbott, Little and Michael"
321,Dd894f2B5Ef0E59,https://baird.com/,Finland,Streamlined client-server customer loyalty,2013,Packaging / Containers,2609,"Berg, Gray and Soto"
322,eF8bbe3C8dFE1Ac,https://sheppard.info/,Netherlands,Public-key optimal utilization,1985,Environmental Services,8944,"Levy, Howard and Obrien"
323,4D9dBE6ea751ccc,http://www.flores.com/,Saint Barthelemy,Customer-focused directional open system,2010,Market Research,8551,"Vaughn, Lowe and Lawson"
324,e68B2e8decc05ba,https://www.sims.org/,Moldova,Virtual dynamic analyzer,1988,Food / Beverages,601,Huffman-Fleming
325,3aD86eC2Eb9afBB,https://www.dorsey-nicholson.com/,South Georgia and the South Sandwich Islands,Seamless demand-driven support,1979,Dairy,9513,Rosario Group
326,FE358ed88AB15E7,http://www.boone-weiss.com/,Uganda,Front-line systematic paradigm,1992,Wireless,539,Wallace LLC
